id,Year,Page,COR,LOE,Recommendation,SourceFile
id_01795,2022,81,2A,B-NR,"In patients with cardiovascular risk factors or known cardiac disease receiving potentially cardiotoxic anticancer therapies, monitoring of cardiac function is reasonable for the early iden- tification of drug-induced cardiomyopathy.2,4,6,8",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01796,2022,81,2B,B-R,"In patients at risk of cancer therapy–related cardiomyopathy, initiation of beta blockers and ACEi/ARB for the primary prevention of drug-induced cardiomyopathy is of uncertain benefit.17–28",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01797,2022,81,2B,C-LD,"In patients being considered for potentially car- diotoxic therapies, serial measurement of car- diac troponin might be reasonable for further risk stratification.29–32",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01798,2022,84,Class 1,C-LD,"In women with a history of HF or cardiomyopathy, including previous peripartum cardiomyopathy, patient-centered counseling regarding contra- ception and the risks of cardiovascular deteriora- tion during pregnancy should be provided.1–8",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01799,2022,84,2B,C-LD,"In women with acute HF caused by peripartum cardiomyopathy and LVEF <30%, anticoagula- tion may be reasonable at diagnosis, until 6 to 8 weeks postpartum, although the efficacy and safety are uncertain.9–12",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01800,2022,84,Class 3: Harm,C-LD,"In women with HF or cardiomyopathy who are pregnant or currently planning for pregnancy, ACEi, ARB, ARNi, MRA, SGLT2i, ivabradine, and vericiguat should not be administered because of significant risks of fetal harm.13–15",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01801,2022,86,Class 1,B-NR,Performance measures based on professionally developed clinical practice guidelines should be used with the goal of improving quality of care for patients with HF.1–7,heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01802,2022,86,2A,B-NR,"Participation in quality improvement programs, including patient registries that provide bench- mark feedback on nationally endorsed, clinical practice guideline–based quality and perfor- mance measures can be beneficial in improving the quality of care for patients with HF.1,2,5,6",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01803,2022,86,Class 1,C-LD,"For all patients with HF, palliative and supportive care—including high-quality communication, conveyance of prognosis, clarifying goals of care, shared decision-making, symptom man- agement, and caregiver support—should be provided to improve QOL and relieve suffering.1",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01804,2022,86,Class 1,C-LD,"For patients with HF being considered for, or treated with, life-extending therapies, the option for discontinuation should be anticipated and dis- cussed through the continuum of care, including at the time of initiation, and reassessed with changing medical conditions and shifting goals of care.2,3",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01805,2022,86,2A,B-R,"For patients with HF—particularly stage D HF patients being evaluated for advanced therapies, patients requiring inotropic support or temporary mechanical support, patients experiencing uncontrolled symptoms, major medical decisions, or multimorbidity, frailty, and cognitive impairment—specialist palliative care consultation can be useful to improve QOL and relieve suffering.4–6 Downloaded from http://ahajournals.org by on June 19, 2025",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01806,2022,87,2A,C-LD,"For patients with HF, execution of advance care directives can be useful to improve docu- mentation of treatment preferences, delivery of patient-centered care, and dying in preferred place.7",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01807,2022,87,2A,C-LD,"In patients with advanced HF with expected survival <6 months, timely referral to hospice can be useful to improve QOL.8",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01808,2022,92,2A,C-LD,"In patients with HF, standardized assessment of patient-reported health status using a vali- dated questionnaire can be useful to provide incremental information for patient functional status, symptom burden, and prognosis.1–19",heidenreich-et-al-2022-aha-acc-hfsa-guideline-for-the-management-of-heart-failure-a-report-of-the-american-college-of.pdf
id_01809,2024,9,Class 1,B-NR,"In patients at increased risk of PAD (Table 5), a comprehensive medical history and review of symptoms to assess for exertional leg symptoms, lower extremity rest pain, and lower extremity wounds or other ischemic skin changes should be performed.1–4",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01810,2024,9,Class 1,B-NR,"In patients at increased risk of PAD (Table 5), a comprehensive vascular examination and inspection of the legs and feet should be performed regularly (Table 6).2,5–8",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01811,2024,12,Class 1,B-NR,"In patients with history or physical examination find- ings suggestive of PAD (Table 6), the resting ABI, with or without ankle pulse volume recordings (PVR) and/or Doppler waveforms, is recommended to establish the diagnosis.1,2",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01812,2024,12,Class 1,B-NR,"The resting ABI should be reported as abnormal (ABI ≤0.90), borderline (ABI 0.91-0.99), normal (ABI",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01813,2024,12,2A,B-NR,"In patients at increased risk of PAD (Table 5), screening for PAD with the resting ABI, with or without ankle PVR and/or Doppler waveforms, is reasonable.4–9",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01814,2024,12,Class 3: No Benefit,B-NR,"In patients not at increased risk of PAD (Table 5) and without history or physical examination findings suggestive of PAD (Table 6), screening for PAD with the ABI is not recommended.10,11 Exercise ABI and Additional Physiological Testing",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01815,2024,12,Class 1,B-NR,"In patients with suspected PAD, toe pressure/ toe-brachial index (TBI) with waveforms should be performed when the resting ABI is >1.40 (noncompressible).12–17",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01816,2024,12,Class 1,B-NR,"Patients with suspected chronic symptomatic PAD (ie, exertional nonjoint-related leg symptoms) and normal or borderline resting ABI (>0.90 and ≤1.40, respectively) should undergo exercise treadmill ABI testing to evaluate for PAD.18,19",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01817,2024,12,2A,B-NR,"In patients with PAD and an abnormal resting ABI (≤0.90), the exercise treadmill ABI test can be useful to objectively assess the functional status and walking performance.20–25",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01818,2024,12,2A,C-LD,"In patients with chronic symptomatic PAD, it is reasonable to perform segmental leg pressures with PVR and/or Doppler waveforms in addition to the resting ABI to help delineate the anatomic level of PAD.26,27",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01819,2024,12,2A,B-NR,"In patients with suspected CLTI, it is reasonable to use toe pressure/TBI with waveforms, transcutaneous oxygen pressure (TcPO2), and/or skin perfusion pressure (SPP) in addition to ABI for assessment of arterial perfusion and to establish the diagnosis of CLTI.13,28–37 Table 7.  Alternative Diagnosis for Leg Pain or Claudication Not Related to PAD (Normal Physiological Testing) Condition Location Characteristic Effect of Exercise Effect of Rest Effect of Position Other Characteristics Hip arthritis Lateral hip, thigh Aching discomfort After variable degree of exercise Not quickly relieved Improved when not bearing weight Symptoms variable; history of degenerative arthritis Foot/ankle arthritis Ankle, foot, arch Aching pain After variable degree of exercise; may also be present at rest Not quickly relieved May be relieved by not bearing weight Symptoms variable Nerve root compression Radiates down leg Sharp lancinating pain Induced by sitting, standing, or walking (variable) Often present at rest Improved by change in position History of back problems; worse with sitting; relief when supine or standing Spinal stenosis (eg, degenerative disc disease or tumor) Often bilateral buttocks, posterior leg Pain and weakness May mimic claudication Variable relief but can take a long time to recover Relief by lumbar spine flexion Worse with standing and extending spine Symptomatic popliteal (Baker’s) cyst Behind knee, down calf Swelling, tenderness With exercise Also present at rest None Not intermittent Venous claudication Entire leg, worse in calf Tight, bursting pain After walking Subsides slowly Relief speeded by leg elevation History of iliofemoral deep vein thrombosis; edema; signs of venous stasis Chronic compartment syndrome Calf muscles Tight, bursting pain After strenuous exercise (jogging) Subsides very slowly Relief with rest Typically heavy muscled athletes",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01820,2024,13,2A,B-NR,"In patients with CLTI with nonhealing wounds or gangrene, it can be useful to use toe pressure/ TBI with waveforms, TcPO2, SPP, and/or other local perfusion measures to determine the likelihood of wound healing without or after revascularization.13,14,28,33–36,38",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01821,2024,16,Class 1,B-NR,"In patients with functionally limiting claudication with inadequate response to GDMT (including structured exercise) for whom revascularization is being consid- ered, duplex ultrasound, computed tomography angiog- raphy (CTA), magnetic resonance angiography (MRA), or catheter angiography of the lower extremities is use- ful for assessment of anatomy and severity of disease and to determine potential revascularization strategy.1–4",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01822,2024,16,Class 1,B-NR,"In patients with CLTI, duplex ultrasound, CTA, MRA, or catheter angiography is useful to determine revascularization strategy.1–3,5,6",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01823,2024,16,2B,C-EO,"In patients with suspected PAD (ie, potential signs and/or symptoms) with inconclusive ABI and physiological testing, noninvasive imaging with duplex ultrasound, CTA, or MRA may be considered to establish the diagnosis of PAD.",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01824,2024,17,Class 1,C-EO,"In the evaluation of patients with PAD, clinicians should assess for and incorporate the presence of PAD-related risk amplifiers (Table 9) when developing patient-focused treatment recommendations. Downloaded from http://ahajournals.org by on June 19, 2025",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01825,2024,20,Class 1,C-EO,"Clinicians and health care systems should actively pursue evidence of health disparities in diagnosis, treatment, and outcomes for patients with PAD and use efforts to limit the impact of these disparities on clinical outcomes.",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
id_01826,2024,22,2A,B-NR,"In older patients (ie, ≥75 years of age) with PAD, assessment for geriatric syndromes (Table 10), such as frailty, sarcopenia, malnutrition, and mobil- ity impairment, can be useful to identify high-risk patients, including before revascularization, and to provide safe and goal-concordant care.1–15",gornik-et-al-2024-acc-aha-aacvpr-apma-abc-scai-svm-svn-svs-sir-vess-guideline-for-the-management-of-lower-extremity.pdf
